1 evicted_keys 0 keyspace_hits 0 keyspace_misses 0 used_memory 853416 maxmemory 67108864 
2 evicted_keys 0 keyspace_hits 7935 keyspace_misses 26758 used_memory 62351768 maxmemory 67108864 
3 evicted_keys 0 keyspace_hits 19552 keyspace_misses 38730 used_memory 62220576 maxmemory 67108864 
4 evicted_keys 0 keyspace_hits 31803 keyspace_misses 47291 used_memory 63237000 maxmemory 67108864 
5 evicted_keys 0 keyspace_hits 44248 keyspace_misses 55943 used_memory 69824776 maxmemory 67108864 
6 evicted_keys 0 keyspace_hits 57485 keyspace_misses 59962 used_memory 68284584 maxmemory 67108864 
7 evicted_keys 0 keyspace_hits 70598 keyspace_misses 64422 used_memory 76281864 maxmemory 67108864 
8 evicted_keys 0 keyspace_hits 83625 keyspace_misses 69081 used_memory 69464192 maxmemory 67108864 
9 evicted_keys 0 keyspace_hits 96853 keyspace_misses 72865 used_memory 72512512 maxmemory 67108864 
10 evicted_keys 0 keyspace_hits 109900 keyspace_misses 76968 used_memory 64777776 maxmemory 67108864 
11 evicted_keys 0 keyspace_hits 123156 keyspace_misses 80312 used_memory 74118608 maxmemory 67108864 
12 evicted_keys 0 keyspace_hits 136781 keyspace_misses 82244 used_memory 70250920 maxmemory 67108864 
13 evicted_keys 0 keyspace_hits 150493 keyspace_misses 83196 used_memory 81198448 maxmemory 67108864 
14 evicted_keys 0 keyspace_hits 164082 keyspace_misses 84772 used_memory 74446616 maxmemory 67108864 
15 evicted_keys 0 keyspace_hits 177694 keyspace_misses 85971 used_memory 79919984 maxmemory 67108864 
16 evicted_keys 0 keyspace_hits 191149 keyspace_misses 86817 used_memory 60287336 maxmemory 67108864 
17 evicted_keys 0 keyspace_hits 204839 keyspace_misses 87778 used_memory 75397296 maxmemory 67108864 
18 evicted_keys 0 keyspace_hits 218425 keyspace_misses 88403 used_memory 72414160 maxmemory 67108864 
19 evicted_keys 0 keyspace_hits 231869 keyspace_misses 89761 used_memory 79854472 maxmemory 67108864 
20 evicted_keys 0 keyspace_hits 245655 keyspace_misses 90179 used_memory 79428760 maxmemory 67108864 
21 evicted_keys 0 keyspace_hits 259251 keyspace_misses 90403 used_memory 80706760 maxmemory 67108864 
22 evicted_keys 0 keyspace_hits 273083 keyspace_misses 91165 used_memory 78281544 maxmemory 67108864 
23 evicted_keys 0 keyspace_hits 286756 keyspace_misses 91836 used_memory 78642160 maxmemory 67108864 
24 evicted_keys 0 keyspace_hits 300250 keyspace_misses 92800 used_memory 81821144 maxmemory 67108864 
25 evicted_keys 0 keyspace_hits 314193 keyspace_misses 93198 used_memory 80903432 maxmemory 67108864 
26 evicted_keys 0 keyspace_hits 328136 keyspace_misses 93403 used_memory 80575632 maxmemory 67108864 
27 evicted_keys 0 keyspace_hits 341910 keyspace_misses 94003 used_memory 81952312 maxmemory 67108864 
28 evicted_keys 0 keyspace_hits 355897 keyspace_misses 94557 used_memory 65203856 maxmemory 67108864 
29 evicted_keys 0 keyspace_hits 369771 keyspace_misses 95093 used_memory 82214504 maxmemory 67108864 
30 evicted_keys 0 keyspace_hits 383690 keyspace_misses 95693 used_memory 82804520 maxmemory 67108864 
31 evicted_keys 0 keyspace_hits 397158 keyspace_misses 96203 used_memory 84115624 maxmemory 67108864 
32 evicted_keys 0 keyspace_hits 410910 keyspace_misses 96413 used_memory 82640632 maxmemory 67108864 
33 evicted_keys 0 keyspace_hits 424507 keyspace_misses 97201 used_memory 73004480 maxmemory 67108864 
34 evicted_keys 0 keyspace_hits 438210 keyspace_misses 97403 used_memory 69399312 maxmemory 67108864 
35 evicted_keys 0 keyspace_hits 451906 keyspace_misses 97403 used_memory 66777640 maxmemory 67108864 
36 evicted_keys 0 keyspace_hits 465484 keyspace_misses 97403 used_memory 85164624 maxmemory 67108864 
37 evicted_keys 0 keyspace_hits 478887 keyspace_misses 97403 used_memory 81395032 maxmemory 67108864 
38 evicted_keys 0 keyspace_hits 492333 keyspace_misses 97806 used_memory 75397120 maxmemory 67108864 
39 evicted_keys 0 keyspace_hits 505708 keyspace_misses 98198 used_memory 80641296 maxmemory 67108864 
40 evicted_keys 0 keyspace_hits 519377 keyspace_misses 98403 used_memory 81329568 maxmemory 67108864 
41 evicted_keys 0 keyspace_hits 533310 keyspace_misses 98403 used_memory 79625600 maxmemory 67108864 
42 evicted_keys 0 keyspace_hits 546924 keyspace_misses 98403 used_memory 83263512 maxmemory 67108864 
43 evicted_keys 0 keyspace_hits 560294 keyspace_misses 98918 used_memory 81427976 maxmemory 67108864 
44 evicted_keys 0 keyspace_hits 574048 keyspace_misses 99003 used_memory 82083632 maxmemory 67108864 
45 evicted_keys 0 keyspace_hits 587826 keyspace_misses 99003 used_memory 75528464 maxmemory 67108864 
46 evicted_keys 0 keyspace_hits 601315 keyspace_misses 99003 used_memory 81854672 maxmemory 67108864 
47 evicted_keys 0 keyspace_hits 614622 keyspace_misses 99120 used_memory 81624720 maxmemory 67108864 
48 evicted_keys 0 keyspace_hits 628430 keyspace_misses 99203 used_memory 79789024 maxmemory 67108864 
49 evicted_keys 0 keyspace_hits 642327 keyspace_misses 99203 used_memory 79953072 maxmemory 67108864 
50 evicted_keys 0 keyspace_hits 656292 keyspace_misses 99205 used_memory 78347040 maxmemory 67108864 
51 evicted_keys 0 keyspace_hits 670169 keyspace_misses 99403 used_memory 81624832 maxmemory 67108864 
52 evicted_keys 0 keyspace_hits 683944 keyspace_misses 99403 used_memory 77363680 maxmemory 67108864 
53 evicted_keys 0 keyspace_hits 697710 keyspace_misses 99403 used_memory 74348184 maxmemory 67108864 
54 evicted_keys 0 keyspace_hits 711834 keyspace_misses 99403 used_memory 77199736 maxmemory 67108864 
55 evicted_keys 0 keyspace_hits 725733 keyspace_misses 99602 used_memory 78314112 maxmemory 67108864 
56 evicted_keys 0 keyspace_hits 739648 keyspace_misses 99603 used_memory 79494096 maxmemory 67108864 
57 evicted_keys 0 keyspace_hits 753516 keyspace_misses 99603 used_memory 81788432 maxmemory 67108864 
58 evicted_keys 0 keyspace_hits 767372 keyspace_misses 99697 used_memory 77920984 maxmemory 67108864 
59 evicted_keys 0 keyspace_hits 781198 keyspace_misses 99825 used_memory 80084080 maxmemory 67108864 
60 evicted_keys 0 keyspace_hits 794815 keyspace_misses 100403 used_memory 84476992 maxmemory 67108864 
61 evicted_keys 0 keyspace_hits 807827 keyspace_misses 100404 used_memory 77985952 maxmemory 67108864 
62 evicted_keys 0 keyspace_hits 820737 keyspace_misses 100922 used_memory 79035072 maxmemory 67108864 
63 evicted_keys 0 keyspace_hits 833435 keyspace_misses 101086 used_memory 76412880 maxmemory 67108864 
64 evicted_keys 0 keyspace_hits 846714 keyspace_misses 101276 used_memory 83690280 maxmemory 67108864 
65 evicted_keys 0 keyspace_hits 860586 keyspace_misses 101335 used_memory 77002592 maxmemory 67108864 
66 evicted_keys 0 keyspace_hits 874482 keyspace_misses 101486 used_memory 79788640 maxmemory 67108864 
67 evicted_keys 0 keyspace_hits 887608 keyspace_misses 101486 used_memory 83657464 maxmemory 67108864 
68 evicted_keys 0 keyspace_hits 900807 keyspace_misses 101486 used_memory 78805640 maxmemory 67108864 
69 evicted_keys 0 keyspace_hits 913929 keyspace_misses 101486 used_memory 77330480 maxmemory 67108864 
70 evicted_keys 0 keyspace_hits 927367 keyspace_misses 101486 used_memory 78346736 maxmemory 67108864 
71 evicted_keys 0 keyspace_hits 941289 keyspace_misses 101859 used_memory 76412928 maxmemory 67108864 
72 evicted_keys 0 keyspace_hits 954787 keyspace_misses 102086 used_memory 79395648 maxmemory 67108864 
73 evicted_keys 0 keyspace_hits 968406 keyspace_misses 102086 used_memory 77789880 maxmemory 67108864 
74 evicted_keys 0 keyspace_hits 982116 keyspace_misses 102155 used_memory 78314496 maxmemory 67108864 
75 evicted_keys 0 keyspace_hits 995718 keyspace_misses 102486 used_memory 82771952 maxmemory 67108864 
76 evicted_keys 0 keyspace_hits 1009447 keyspace_misses 102486 used_memory 81985240 maxmemory 67108864 
77 evicted_keys 0 keyspace_hits 1023130 keyspace_misses 102486 used_memory 73890304 maxmemory 67108864 
78 evicted_keys 0 keyspace_hits 1036707 keyspace_misses 102886 used_memory 72480072 maxmemory 67108864 
79 evicted_keys 0 keyspace_hits 1050450 keyspace_misses 103295 used_memory 83132456 maxmemory 67108864 
80 evicted_keys 0 keyspace_hits 1064030 keyspace_misses 103663 used_memory 80543160 maxmemory 67108864 
81 evicted_keys 0 keyspace_hits 1077456 keyspace_misses 103686 used_memory 81460848 maxmemory 67108864 
82 evicted_keys 0 keyspace_hits 1091048 keyspace_misses 103686 used_memory 78936848 maxmemory 67108864 
83 evicted_keys 0 keyspace_hits 1104795 keyspace_misses 103886 used_memory 81362400 maxmemory 67108864 
84 evicted_keys 0 keyspace_hits 1118586 keyspace_misses 104097 used_memory 80313872 maxmemory 67108864 
85 evicted_keys 0 keyspace_hits 1132384 keyspace_misses 104287 used_memory 83787856 maxmemory 67108864 
86 evicted_keys 0 keyspace_hits 1146012 keyspace_misses 104785 used_memory 81821368 maxmemory 67108864 
87 evicted_keys 0 keyspace_hits 1159548 keyspace_misses 105348 used_memory 74611208 maxmemory 67108864 
88 evicted_keys 0 keyspace_hits 1173196 keyspace_misses 105486 used_memory 79691064 maxmemory 67108864 
89 evicted_keys 0 keyspace_hits 1186885 keyspace_misses 105686 used_memory 81034776 maxmemory 67108864 
90 evicted_keys 0 keyspace_hits 1200334 keyspace_misses 105686 used_memory 78839648 maxmemory 67108864 
91 evicted_keys 0 keyspace_hits 1213849 keyspace_misses 106072 used_memory 74283712 maxmemory 67108864 
92 evicted_keys 0 keyspace_hits 1227468 keyspace_misses 106086 used_memory 82017912 maxmemory 67108864 
93 evicted_keys 0 keyspace_hits 1241148 keyspace_misses 106286 used_memory 84246752 maxmemory 67108864 
94 evicted_keys 0 keyspace_hits 1254683 keyspace_misses 106286 used_memory 81952480 maxmemory 67108864 
95 evicted_keys 0 keyspace_hits 1268257 keyspace_misses 106286 used_memory 75888872 maxmemory 67108864 
96 evicted_keys 0 keyspace_hits 1281650 keyspace_misses 106486 used_memory 83722448 maxmemory 67108864 
97 evicted_keys 0 keyspace_hits 1295346 keyspace_misses 106686 used_memory 79363112 maxmemory 67108864 
98 evicted_keys 0 keyspace_hits 1309102 keyspace_misses 106686 used_memory 67924256 maxmemory 67108864 
99 evicted_keys 0 keyspace_hits 1322792 keyspace_misses 106686 used_memory 77429496 maxmemory 67108864 
100 evicted_keys 0 keyspace_hits 1336673 keyspace_misses 106686 used_memory 81296832 maxmemory 67108864 
101 evicted_keys 0 keyspace_hits 1350610 keyspace_misses 106686 used_memory 84640120 maxmemory 67108864 
102 evicted_keys 0 keyspace_hits 1364524 keyspace_misses 106863 used_memory 84312368 maxmemory 67108864 
103 evicted_keys 0 keyspace_hits 1378185 keyspace_misses 106886 used_memory 77625752 maxmemory 67108864 
104 evicted_keys 0 keyspace_hits 1391907 keyspace_misses 107057 used_memory 80313728 maxmemory 67108864 
105 evicted_keys 0 keyspace_hits 1405678 keyspace_misses 107347 used_memory 80838144 maxmemory 67108864 
106 evicted_keys 0 keyspace_hits 1419341 keyspace_misses 107486 used_memory 79985792 maxmemory 67108864 
107 evicted_keys 0 keyspace_hits 1433210 keyspace_misses 107486 used_memory 80641368 maxmemory 67108864 
108 evicted_keys 0 keyspace_hits 1446889 keyspace_misses 107821 used_memory 81592032 maxmemory 67108864 
109 evicted_keys 0 keyspace_hits 1460529 keyspace_misses 108086 used_memory 77789448 maxmemory 67108864 
110 evicted_keys 0 keyspace_hits 1474036 keyspace_misses 108381 used_memory 74905360 maxmemory 67108864 
111 evicted_keys 0 keyspace_hits 1487712 keyspace_misses 108486 used_memory 75757408 maxmemory 67108864 
112 evicted_keys 0 keyspace_hits 1501468 keyspace_misses 108605 used_memory 79527000 maxmemory 67108864 
113 evicted_keys 0 keyspace_hits 1514883 keyspace_misses 108686 used_memory 77035752 maxmemory 67108864 
114 evicted_keys 0 keyspace_hits 1528396 keyspace_misses 108686 used_memory 73037816 maxmemory 67108864 
115 evicted_keys 0 keyspace_hits 1541929 keyspace_misses 108686 used_memory 72119720 maxmemory 67108864 
116 evicted_keys 0 keyspace_hits 1555393 keyspace_misses 108704 used_memory 77396912 maxmemory 67108864 
117 evicted_keys 0 keyspace_hits 1568887 keyspace_misses 108886 used_memory 77396544 maxmemory 67108864 
118 evicted_keys 0 keyspace_hits 1582524 keyspace_misses 108886 used_memory 77953584 maxmemory 67108864 
119 evicted_keys 0 keyspace_hits 1595972 keyspace_misses 109181 used_memory 72841144 maxmemory 67108864 
120 evicted_keys 0 keyspace_hits 1609414 keyspace_misses 109296 used_memory 74905544 maxmemory 67108864 
121 evicted_keys 0 keyspace_hits 1623016 keyspace_misses 109486 used_memory 80247952 maxmemory 67108864 
122 evicted_keys 0 keyspace_hits 1636960 keyspace_misses 109486 used_memory 79264816 maxmemory 67108864 
123 evicted_keys 0 keyspace_hits 1650585 keyspace_misses 109662 used_memory 73954872 maxmemory 67108864 
124 evicted_keys 0 keyspace_hits 1664046 keyspace_misses 110053 used_memory 76216544 maxmemory 67108864 
125 evicted_keys 0 keyspace_hits 1677701 keyspace_misses 110259 used_memory 77134192 maxmemory 67108864 
126 evicted_keys 0 keyspace_hits 1691335 keyspace_misses 110286 used_memory 73889416 maxmemory 67108864 
127 evicted_keys 0 keyspace_hits 1705331 keyspace_misses 110286 used_memory 69399392 maxmemory 67108864 
128 evicted_keys 0 keyspace_hits 1707714 keyspace_misses 110286 used_memory 10196000 maxmemory 67108864 
129 evicted_keys 0 keyspace_hits 1707714 keyspace_misses 110286 used_memory 10196000 maxmemory 67108864 
130 evicted_keys 0 keyspace_hits 1707714 keyspace_misses 110286 used_memory 10196000 maxmemory 67108864 
